X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
401901.490000002,133068.07,24097417,2024/06/26 15:07:53+00,DAY,OTHERS,THEFT F/AUTO,1800 - 1932 BLOCK OF MARION BARRY AVENUE SE,401901.49,133068.07,8,8A,6,607,Cluster 34,007605 1,007605,Precinct 112,38.8654306827,-76.9780898742,,2024/06/26 00:00:00+00,2024/06/27 01:00:00+00,679449261,
396544.240000002,138793.640000001,24099137,2024/06/29 06:41:02+00,MIDNIGHT,GUN,ROBBERY,1700 - 1780 BLOCK OF U STREET NW,396544.24,138793.64,2,2B,3,301,Cluster 6,004201 2,004201,Precinct 141,38.9170040097,-77.0398481676,,2024/06/29 05:49:00+00,2024/06/29 06:00:00+00,679449262,
400332.439999998,136784.059999999,24099228,2024/06/29 12:19:17+00,DAY,OTHERS,ROBBERY,7TH STREET NE AND G STREET NE,400332.43999826,136784.05999637,6,6C,1,104,Cluster 25,008302 2,008302,Precinct 84,38.8989077502,-76.9961676263,,2024/06/29 10:47:00+00,2024/06/29 12:00:00+00,679449263,
396107.060000002,138086.710000001,24104540,2024/07/08 17:36:48+00,DAY,OTHERS,THEFT/OTHER,1510 - 1599 BLOCK OF 20TH STREET NW,396107.06,138086.71,2,2B,2,208,Cluster 6,005502 1,005502,Precinct 14,38.9106339197,-77.0448852559,DUPONT CIRCLE,2024/07/08 00:00:00+00,2024/07/08 13:00:00+00,679449264,
396837.939999998,140214.859999999,24104634,2024/07/08 21:22:37+00,EVENING,OTHERS,ROBBERY,3101 - 3199 BLOCK OF 16TH STREET NW,396837.94,140214.86,1,1D,3,302,Cluster 2,002702 1,002702,Precinct 39,38.9298079189,-77.036468077,,2024/07/02 02:00:00+00,2024/07/02 03:00:00+00,679449265,
404147.130000003,132996.039999999,24163345,2024/10/21 15:13:55+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2000 - 2098 BLOCK OF 38TH STREET SE,404147.13,132996.04,7,7B,6,606,Cluster 35,007603 1,007603,Precinct 110,38.8647740845,-76.9522146804,,2024/10/21 14:23:00+00,2024/10/21 15:20:00+00,679449266,
398274.350000001,138469.719999999,24164079,2024/10/22 19:08:18+00,EVENING,OTHERS,THEFT F/AUTO,6TH STREET NW AND S STREET NW,398274.35001235,138469.71999793,2,2G,3,306,Cluster 3,004801 2,004801,Precinct 21,38.9140911307,-77.0198975565,,2024/10/13 03:00:00+00,2024/10/22 19:01:00+00,679449267,
398476.57,134192.199999999,24166450,2024/10/31 00:52:50+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF 4TH STREET SW,398476.57,134192.2,6,6D,1,105,Cluster 9,011001 2,011001,Precinct 127,38.8755580369,-77.0175563795,,2024/10/26 17:40:00+00,2024/10/26 18:43:00+00,679449268,
397963.460000001,140327.73,24169372,2024/11/02 21:06:34+00,EVENING,OTHERS,THEFT/OTHER,3215 - 3298 BLOCK OF GEORGIA AVENUE NW,397963.46,140327.73,1,1E,4,409,Cluster 2,003100 2,003100,Precinct 38,38.9308280161,-77.0234877766,,2024/10/31 14:28:00+00,2024/10/31 22:36:00+00,679449269,
397991.630000003,140078.370000001,24169471,2024/11/01 05:44:51+00,MIDNIGHT,OTHERS,THEFT/OTHER,3000 - 3099 BLOCK OF GEORGIA AVENUE NW,397991.63,140078.37,1,1E,4,409,Cluster 2,003200 4,003200,Precinct 38,38.928581769,-77.0231621573,,2024/11/01 01:11:00+00,2024/11/01 02:11:00+00,679449270,
404296.670000002,133162.109999999,24119520,2024/08/04 22:20:55+00,EVENING,OTHERS,THEFT/OTHER,3820 - 3899 BLOCK OF ALABAMA AVENUE SE,404296.67,133162.11,7,7B,6,605,Cluster 34,009902 2,009902,Precinct 110,38.8662693935,-76.9504905677,,2024/08/04 21:13:00+00,2024/08/04 21:58:00+00,679449287,
403992.450000003,135998.82,24121102,2024/08/07 20:22:49+00,EVENING,OTHERS,THEFT/OTHER,100 - 222 BLOCK OF 35TH STREET NE,403992.45,135998.82,7,7F,6,603,Cluster 32,009603 3,009603,Precinct 102,38.8918250184,-76.9539795385,,2024/08/06 02:00:00+00,2024/08/07 20:23:00+00,679449288,
393501.18,142423.559999999,24121533,2024/08/08 18:45:47+00,DAY,OTHERS,THEFT F/AUTO,3800 - 3813 BLOCK OF BRANDYWINE STREET NW,393501.18,142423.56,3,3E,2,202,Cluster 11,001200 2,001200,Precinct 33,38.9496861836,-77.0749718784,,2024/08/08 16:41:00+00,2024/08/08 17:27:00+00,679449289,
395499.25,139592.960000001,24125387,2024/08/16 01:31:41+00,EVENING,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,38.9241998122,-77.0519031245,,2024/08/16 00:25:00+00,2024/08/16 00:30:00+00,679449290,
397965.700000003,138634.149999999,24126746,2024/08/18 13:32:08+00,DAY,OTHERS,THEFT F/AUTO,800 - 899 BLOCK OF T STREET NW,397965.7,138634.15,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,38.9155717108,-77.0234569234,,2024/08/17 21:00:00+00,2024/08/17 22:24:00+00,679449291,
399478.850000001,128478.879999999,24127927,2024/08/20 17:50:51+00,DAY,OTHERS,THEFT F/AUTO,GALVESTON STREET SW AND SOUTH CAPITOL STREET,399478.85001347,128478.88002066,8,8D,7,708,Cluster 39,009810 1,009810,Precinct 126,38.8240911268,-77.0060015312,,2024/08/20 01:00:00+00,2024/08/20 10:00:00+00,679449292,
401863.153499998,132019.8759,24044663,2024/03/25 10:32:22+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1800 - 1899 BLOCK OF MORRIS ROAD SE,401863.153535682,132019.875863945,8,8B,7,702,Cluster 37,007407 1,007407,Precinct 118,38.8559881923,-76.9785344502,,2024/03/25 06:06:00+00,2024/03/25 07:12:00+00,679449294,
403638.939999998,135772.420000002,24045212,2024/03/26 05:43:30+00,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,2300 - 3955 BLOCK OF EAST CAPITOL STREET,403638.94,135772.42,7,7F,6,603,Cluster 32,007708 1,007708,Precinct 132,38.8897870573,-76.9580556016,,2024/03/26 03:21:00+00,,679449295,
403259.9463,131832.6677,24047745,2024/03/31 19:50:06+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2800 - 2899 BLOCK OF 31ST STREET SE,403259.946336978,131832.667671771,7,7B,6,606,Cluster 35,007603 4,007603,Precinct 113,38.8542976731,-76.9624427708,,2024/03/30 20:35:00+00,2024/03/30 21:31:00+00,679449296,
401177.765100002,135648.108199999,24047795,2024/03/30 22:49:00+00,EVENING,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF A STREET SE,401177.765119046,135648.108187312,6,6B,1,107,Cluster 26,006700 1,006700,Precinct 88,38.8886739518,-76.9864246519,,2024/03/30 13:15:00+00,2024/03/30 20:26:00+00,679449297,
403570.431400001,133210.901500002,24048611,2024/04/01 16:54:25+00,DAY,OTHERS,THEFT/OTHER,1832 - 1999 BLOCK OF 33RD STREET SE,403570.431361266,133210.90149705,7,7B,6,607,Cluster 34,007604 4,007604,Precinct 109,38.8667121755,-76.9588585757,,2024/04/01 12:30:00+00,2024/04/01 16:30:00+00,679449299,
407013.898100004,136378.2837,24048941,2024/04/02 03:17:42+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,400 - 499 BLOCK OF 57TH STREET NE,407013.898148462,136378.28370799,7,7C,6,608,Cluster 31,007808 3,007808,Precinct 95,38.8952244527,-76.9191478317,,2024/04/02 02:19:00+00,2024/04/02 02:50:00+00,679449300,
403516.7245,133455.8127,24050970,2024/04/05 23:01:53+00,EVENING,OTHERS,THEFT/OTHER,3200 - 3299 BLOCK OF PENNSYLVANIA AVENUE SE,403516.724545217,133455.812729278,7,7B,6,605,Cluster 34,009901 2,009901,Precinct 109,38.8689186523,-76.9594761766,,2024/04/05 22:13:00+00,,679449301,
399523.261200003,130103.1622,24018641,2024/02/06 06:02:18+00,MIDNIGHT,GUN,ROBBERY,3600 - 3698 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,399523.261181511,130103.162230166,8,8D,7,707,Cluster 39,010400 1,010400,Precinct 124,38.8387234375,-77.0054912201,,2024/02/06 03:46:00+00,2024/02/06 07:57:00+00,679449306,
399950.869999997,128916.09,24018668,2024/02/06 09:30:28+00,MIDNIGHT,GUN,THEFT/OTHER,4200 - 4351 BLOCK OF 4TH STREET SE,399950.87,128916.09,8,8E,7,706,Cluster 39,009811 1,009811,Precinct 125,38.8280298728,-77.0005658093,,2024/02/06 05:30:00+00,2024/02/06 06:30:00+00,679449307,
405443.890000001,135696.510000002,24169927,2024/11/01 22:19:21+00,EVENING,OTHERS,THEFT/OTHER,4510 - 4549 BLOCK OF BENNING ROAD SE,405443.89,135696.51,7,7E,6,604,Cluster 33,009906 1,009906,Precinct 104,38.889093908,-76.9372513747,,2024/11/01 18:52:00+00,2024/11/01 20:16:00+00,679449324,
397823.780000001,141376.73,24123942,2024/08/13 15:45:44+00,DAY,OTHERS,THEFT/OTHER,4000 - 4099 BLOCK OF GEORGIA AVENUE NW,397823.78,141376.73,4,4C,4,404,Cluster 18,002503 1,002503,Precinct 47,38.940277387,-77.0251020575,,2024/08/13 13:44:00+00,2024/08/13 13:45:00+00,679449332,
403763.479999997,139365.760000002,24197986,2024/12/22 23:53:11+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,3279 - 3499 BLOCK OF FORT LINCOLN DRIVE NE,403763.48,139365.76,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,38.9221565889,-76.9566003952,,2024/12/22 23:29:00+00,2024/12/22 23:45:00+00,679449333,
404632.560000002,137064.579999998,24056311,2024/04/15 13:27:40+00,DAY,OTHERS,MOTOR VEHICLE THEFT,770 - 899 BLOCK OF KENILWORTH TERRACE NE,404632.56,137064.58,7,7D,6,601,Cluster 30,009602 2,009602,Precinct 100,38.9014226307,-76.9465938869,,2024/04/14 17:00:00+00,2024/04/15 10:30:00+00,679449342,
400591.799999997,132715.09,24056750,2024/04/16 03:00:41+00,EVENING,OTHERS,THEFT/OTHER,2400 - 2500 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400591.8,132715.09,8,8A,7,703,Cluster 37,007401 1,007401,Precinct 119,38.8622527489,-76.9931812237,ANACOSTIA,2024/03/01 18:40:00+00,2024/03/12 16:32:00+00,679449343,
400196.049999997,140099.600000001,24031527,2024/02/29 23:45:19+00,EVENING,OTHERS,THEFT/OTHER,3043 - 3199 BLOCK OF CHANCELLOR'S WAY NE,400196.05,140099.6,5,5F,5,502,Cluster 21,009201 2,009201,Precinct 74,38.9287752888,-76.9977389857,,2024/02/28 19:00:00+00,2024/02/28 23:00:00+00,679449344,
398099.0,136943.449999999,24034280,2024/03/06 04:28:23+00,MIDNIGHT,OTHERS,THEFT/OTHER,800 - 899 BLOCK OF 7TH STREET NW,398099,136943.45,2,2C,,,Cluster 8,005801 2,005801,Precinct 129,38.9003415999,-77.0219151997,DOWNTOWN,2024/03/06 03:03:00+00,2024/03/06 03:05:00+00,679449345,
399489.600000001,137576.25,24040372,2024/03/17 08:58:08+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5,501,Cluster 25,010601 2,010601,Precinct 144,38.9060439932,-77.0058844882,NOMA,2024/03/17 03:30:00+00,2024/03/17 07:00:00+00,679449346,
396558.409999996,139123.190000001,24041395,2024/03/19 04:55:48+00,MIDNIGHT,GUN,ROBBERY,2120 - 2323 BLOCK OF ONTARIO ROAD NW,396558.41,139123.19,1,1C,3,303,Cluster 1,003801 2,003801,Precinct 24,38.9199727596,-77.0396864261,,2024/03/19 03:49:00+00,2024/03/19 05:00:00+00,679449347,
394449.149999999,137479.059999999,24043038,2024/03/22 01:00:34+00,EVENING,OTHERS,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2,206,Cluster 4,000202 4,000202,Precinct 6,38.9051510928,-77.0639958956,,2024/03/22 00:48:00+00,2024/03/22 01:00:00+00,679449348,
393015.600000001,142046.210000001,24123857,2024/08/13 10:50:08+00,MIDNIGHT,OTHERS,THEFT/OTHER,4000 - 4199 BLOCK OF YUMA STREET NW,393015.6,142046.21,3,3E,2,202,Cluster 11,001004 3,001004,Precinct 30,38.9462831846,-77.0805697958,,2024/08/13 10:26:00+00,2024/08/13 10:45:00+00,679449349,
393930.75,143053.27,24126852,2024/08/18 18:10:56+00,DAY,OTHERS,THEFT/OTHER,5000 - 5099 BLOCK OF CONNECTICUT AVENUE NW,393930.75,143053.27,3,3F,2,203,Cluster 10,001402 3,001402,Precinct 138,38.9553618526,-77.0700218345,,2024/08/18 17:10:00+00,2024/08/18 17:14:00+00,679449350,
402372.579999998,131325.920000002,24127792,2024/08/20 12:00:37+00,DAY,OTHERS,ASSAULT W/DANGEROUS WEAPON,2200 - 2299 BLOCK OF SAVANNAH TERRACE SE,402372.58,131325.92,8,8E,7,704,Cluster 38,007403 2,007403,Precinct 116,38.8497355122,-76.9726676989,,2024/08/20 09:35:00+00,2024/08/20 10:35:00+00,679449351,
398010.079999998,138818.940000001,24128436,2024/08/21 15:08:22+00,DAY,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,38.917236462,-77.0229457261,,2024/08/21 14:20:00+00,2024/08/21 14:21:00+00,679449352,
405836.969999999,136773.199999999,24039845,2024/03/16 12:35:01+00,DAY,OTHERS,THEFT/OTHER,4800 - 4899 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,405836.97,136773.2,7,7C,6,602,Cluster 31,007804 1,007804,Precinct 98,38.8987906035,-76.932711419,,2024/03/16 11:18:00+00,2024/03/16 11:55:00+00,679449353,
400043.219999999,137591.18,24139649,2024/09/10 17:44:33+00,DAY,OTHERS,THEFT F/AUTO,1200 - 1227 BLOCK OF 5TH STREET NE,400043.22,137591.18,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 83,38.906178635,-76.9995017083,,2024/09/10 13:10:00+00,2024/09/10 14:15:00+00,679449355,
402164.749799997,130679.714200001,24141379,2024/09/13 21:04:25+00,EVENING,OTHERS,THEFT F/AUTO,1900 - 2099 BLOCK OF MISSISSIPPI AVENUE SE,402164.749791962,130679.714166702,8,8E,7,704,Cluster 38,007409 3,007409,Precinct 116,38.8439147417,-76.975063952,,2024/09/13 16:06:00+00,2024/09/13 17:44:00+00,679449356,
400246.539999999,139229.039999999,24141440,2024/09/14 02:28:10+00,EVENING,OTHERS,THEFT F/AUTO,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,400246.54,139229.04,5,5F,5,502,Cluster 21,009204 2,009204,Precinct 74,38.9209329952,-76.9971570051,,2024/09/13 17:16:00+00,2024/09/13 21:06:00+00,679449357,
393963.590000004,137465.879999999,24062419,2024/04/26 21:08:29+00,EVENING,OTHERS,THEFT/OTHER,3500 - 3600 BLOCK OF M STREET NW,393963.59,137465.88,2,2E,2,206,Cluster 4,000202 4,000202,Precinct 6,38.9050291623,-77.0695938117,GEORGETOWN,2024/04/26 16:00:00+00,2024/04/26 17:40:00+00,679449361,
397904.399999999,140846.07,24070172,2024/05/10 19:17:46+00,EVENING,OTHERS,THEFT/OTHER,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,397904.4,140846.07,1,1E,4,409,Cluster 2,003100 2,003100,Precinct 43,38.9354972411,-77.0241705089,,2024/05/10 17:47:00+00,2024/05/10 17:54:00+00,679449362,
394964.329999998,140772.690000001,24071812,2024/05/13 20:48:19+00,EVENING,OTHERS,THEFT/OTHER,3319 - 3499 BLOCK OF CONNECTICUT AVENUE NW,394964.33,140772.69,3,3C,2,203,Cluster 15,001304 1,001304,Precinct 34,38.9348242806,-77.0580805327,,2024/05/13 20:10:00+00,2024/05/13 20:25:00+00,679449363,
405084.4252,135772.236299999,24005366,2024/01/11 18:49:09+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4100 - 4276 BLOCK OF EAST CAPITOL STREET,405084.425218671,135772.236347427,7,7F,6,603,Cluster 32,009603 1,009603,Precinct 102,38.8897782316,-76.9413941594,,2024/01/11 16:14:00+00,2024/01/11 17:44:00+00,679449367,
399592.1844,134459.518800002,24005580,2024/01/12 02:34:07+00,EVENING,OTHERS,THEFT F/AUTO,1000 - 1099 BLOCK OF NEW JERSEY AVENUE SE,399592.184381575,134459.518842209,6,8F,1,106,Cluster 27,007202 2,007202,Precinct 131,38.8779673757,-77.0046999255,CAPITOL RIVERFRONT,2024/01/11 16:00:00+00,2024/01/11 16:05:00+00,679449368,
398738.960000001,141588.719999999,24005869,2024/01/12 16:40:37+00,DAY,OTHERS,MOTOR VEHICLE THEFT,200 - 299 BLOCK OF UPSHUR STREET NW,398738.96,141588.72,4,4C,4,407,Cluster 18,002301 2,002301,Precinct 45,38.9421888445,-77.0145461153,,2024/01/12 15:09:00+00,2024/01/12 15:38:00+00,679449369,
398185.830300003,134605.682999998,24005927,2024/01/12 19:09:37+00,DAY,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF I STREET SW,398185.830300269,134605.683002345,6,6D,1,103,Cluster 9,010202 2,010202,Precinct 142,38.8792823029,-77.020908026,SOUTHWEST,2024/01/12 02:00:00+00,2024/01/12 14:30:00+00,679449370,
396740.859999999,140161.399999999,24161360,2024/10/18 02:58:30+00,EVENING,OTHERS,THEFT F/AUTO,3100 - 3145 BLOCK OF MOUNT PLEASANT STREET NW,396740.86,140161.4,1,1D,3,302,Cluster 2,002702 1,002702,Precinct 39,38.92932598,-77.0375874479,,2024/10/18 02:26:00+00,2024/10/18 02:56:00+00,679449379,
398758.710000001,145213.059999999,24161745,2024/10/18 21:58:21+00,EVENING,OTHERS,THEFT/OTHER,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9748378665,-77.014324859,,2024/10/18 20:15:00+00,2024/10/18 21:00:00+00,679449380,
393070.630000003,142276.379999999,24162297,2024/10/19 19:16:14+00,EVENING,OTHERS,THEFT/OTHER,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,393070.63,142276.38,3,3E,2,202,Cluster 11,001004 2,001004,Precinct 31,38.9483570552,-77.0799373128,,2024/10/19 18:40:00+00,,679449381,
397609.939999998,138634.43,24168002,2024/10/29 15:37:02+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF T STREET NW,397609.94,138634.43,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 137,38.9155733376,-77.0275590895,,2024/10/29 14:50:00+00,2024/10/29 14:51:00+00,679449382,
397430.939999998,138552.07,24185476,2024/11/30 04:59:32+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF 13TH STREET NW,397430.94,138552.07,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 137,38.9148309063,-77.0296227784,,2024/11/30 01:30:00+00,2024/11/30 03:20:00+00,679449389,
396746.969999999,137976.41,24111134,2024/07/20 19:14:58+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF P STREET NW,396746.97,137976.41,2,2B,2,208,Cluster 6,005303 2,005303,Precinct 15,38.9096429011,-77.0375066283,,2024/07/20 14:56:00+00,2024/07/20 15:53:00+00,679449390,
397655.490000002,138975.600000001,24111735,2024/07/21 17:08:24+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2100 - 2199 BLOCK OF 11TH STREET NW,397655.49,138975.6,1,1B,3,305,Cluster 3,004401 1,004401,Precinct 22,38.9186468323,-77.0270350307,,2024/07/21 06:30:00+00,2024/07/21 07:13:00+00,679449391,
400383.149999999,141346.530000001,24114394,2024/07/27 14:23:24+00,DAY,OTHERS,THEFT F/AUTO,4000 - 4099 BLOCK OF 7TH STREET NE,400383.15,141346.53,5,5B,4,405,Cluster 20,009504 1,009504,Precinct 68,38.9400079483,-76.9955804942,,2024/07/26 08:33:00+00,2024/07/26 08:44:00+00,679449392,
397855.869999997,140120.059999999,24148488,2024/09/25 18:11:50+00,DAY,OTHERS,ROBBERY,700 - 999 BLOCK OF IRVING STREET NW,397855.87,140120.06,1,1E,4,409,Cluster 2,003100 1,003100,Precinct 38,38.9289570047,-77.0247279823,,2024/09/25 04:01:00+00,2024/09/25 04:08:00+00,679449393,
398316.539999999,138369.829999998,24148498,2024/09/25 18:37:59+00,DAY,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF RHODE ISLAND AVENUE NW,398316.54,138369.83,2,2G,3,308,Cluster 7,004801 3,004801,Precinct 18,38.9131913698,-77.0194108412,,2024/09/25 15:54:00+00,2024/09/25 18:25:00+00,679449394,
396676.07,139920.379999999,24149692,2024/10/02 21:02:37+00,EVENING,OTHERS,THEFT/OTHER,1610 - 1649 BLOCK OF HARVARD STREET NW,396676.07,139920.38,1,1D,3,302,Cluster 2,002702 4,002702,Precinct 39,38.9271545542,-77.0383334994,,2024/09/27 17:21:00+00,2024/09/27 18:26:00+00,679449395,
397496.219999999,139395.43,24152055,2024/10/02 13:27:49+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF CLIFTON STREET NW,397496.22,139395.43,1,1B,3,304,Cluster 2,003600 3,003600,Precinct 23,38.9224283578,-77.0288731372,,2024/10/01 13:00:00+00,2024/10/01 14:30:00+00,679449396,
396837.939999998,140214.859999999,24152102,2024/10/01 21:20:43+00,EVENING,OTHERS,THEFT F/AUTO,3101 - 3199 BLOCK OF 16TH STREET NW,396837.94,140214.86,1,1D,3,302,Cluster 2,002702 1,002702,Precinct 39,38.9298079189,-77.036468077,,2024/10/01 14:00:00+00,2024/10/01 18:00:00+00,679449397,
397497.460000001,136718.530000001,24011845,2024/01/24 21:19:19+00,EVENING,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF G STREET NW,397497.46,136718.53,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,38.8983139331,-77.0288490823,DOWNTOWN,2024/01/24 20:59:00+00,2024/01/24 21:01:00+00,679449398,
400212.850000001,137949.329999998,24161947,2024/10/19 03:16:19+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF 5TH STREET NE,400212.85,137949.33,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.9094049494,-76.9975459006,,2024/10/19 02:03:00+00,2024/10/19 03:45:00+00,679449405,
397754.159999996,139859.27,24163086,2024/10/21 02:37:38+00,EVENING,OTHERS,THEFT/OTHER,2818 - 2899 BLOCK OF SHERMAN AVENUE NW,397754.16,139859.27,1,1A,3,304,Cluster 2,003500 1,003500,Precinct 37,38.9266074729,-77.0259001376,,2024/10/21 00:24:00+00,2024/10/21 02:17:00+00,679449406,
401014.109999999,135140.879999999,24163088,2024/10/21 02:43:48+00,EVENING,OTHERS,ROBBERY,13TH STREET SE AND D STREET SE,401014.11001489,135140.87999484,6,6B,1,107,Cluster 26,006900 2,006900,Precinct 91,38.8841048515,-76.9883117486,,2024/10/21 00:48:00+00,2024/10/21 01:17:00+00,679449407,
401575.229999997,134650.75,24163320,2024/10/21 04:00:00+00,MIDNIGHT,GUN,HOMICIDE,800 - 899 BLOCK OF KENTUCKY AVENUE SE,401575.23,134650.75,6,6B,1,107,Cluster 26,006802 2,006802,Precinct 91,38.8796887445,-76.9818456138,,2024/10/21 13:41:00+00,2024/10/21 14:05:00+00,679449408,
402901.539999999,139790.25,24021625,2024/02/11 10:39:24+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,2800 - 2807 BLOCK OF 30TH STREET NE,402901.54,139790.25,5,5C,5,503,Cluster 22,011100 1,011100,Precinct 71,38.9259837986,-76.9665382981,,2024/02/11 09:00:00+00,2024/02/11 09:05:00+00,679449409,
396842.101800002,142026.631099999,24022518,2024/02/13 04:29:11+00,MIDNIGHT,GUN,ROBBERY,16TH STREET NW AND BUCHANAN STREET NW,396842.10181902,142026.63107323,4,4E,4,404,Cluster 18,002600 2,002600,Precinct 48,38.9461289012,-77.0364284169,,2024/02/13 02:42:00+00,2024/02/13 03:49:00+00,679449410,
400096.829999998,137623.289999999,24109863,2024/07/18 08:44:37+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,500 - 599 BLOCK OF FLORIDA AVENUE NE,400096.83,137623.29,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.9064678888,-76.9988836239,,2024/07/18 05:11:00+00,2024/07/18 07:11:00+00,679449414,
397162.310000002,140976.59,24110550,2024/07/19 18:00:31+00,DAY,OTHERS,THEFT F/AUTO,3600 - 3699 BLOCK OF 14TH STREET NW,397162.31,140976.59,1,1D,4,408,Cluster 2,002801 2,002801,Precinct 41,38.9366709208,-77.0327302639,,2024/07/19 01:00:00+00,2024/07/19 13:00:00+00,679449415,
396298.579999998,139421.699999999,24111132,2024/07/20 15:09:58+00,DAY,OTHERS,THEFT/OTHER,18TH STREET NW AND COLUMBIA ROAD NW,396298.57999452,139421.69999881,1,1C,3,303,Cluster 1,004002 1,004002,Precinct 35,38.9226607779,-77.0426842446,ADAMS MORGAN,2024/07/20 14:31:00+00,2024/07/20 14:35:00+00,679449416,
394449.149999999,137479.059999999,24115686,2024/07/28 22:44:16+00,EVENING,OTHERS,THEFT/OTHER,3200 - 3275 BLOCK OF M STREET NW,394449.15,137479.06,2,2E,2,206,Cluster 4,000202 3,000202,Precinct 6,38.9051510928,-77.0639958956,GEORGETOWN,2024/07/28 21:00:00+00,2024/07/28 21:20:00+00,679449417,
402029.020000003,139151.100000001,24116207,2024/07/29 22:43:16+00,EVENING,GUN,ROBBERY,LAWRENCE AVENUE NE AND ADAMS STREET NE,402029.01999984,139151.09999856,5,5C,5,505,Cluster 22,011100 3,011100,Precinct 72,38.9202285786,-76.976602431,,2024/07/29 21:06:00+00,2024/07/29 21:10:00+00,679449418,
403516.7245,133455.8127,24125037,2024/08/15 14:53:34+00,DAY,OTHERS,THEFT/OTHER,3200 - 3299 BLOCK OF PENNSYLVANIA AVENUE SE,403516.724545217,133455.812729278,7,7B,6,605,Cluster 34,009901 2,009901,Precinct 109,38.8689186523,-76.9594761766,,2024/08/15 13:39:00+00,2024/08/15 14:00:00+00,679449423,
406152.119999997,136119.809999999,24128740,2024/08/22 00:31:48+00,EVENING,GUN,ROBBERY,200 - 227 BLOCK OF 51ST STREET NE,406152.12,136119.81,7,7C,6,602,Cluster 31,007804 2,007804,Precinct 97,38.8929024804,-76.929084223,,2024/08/21 22:00:00+00,,679449424,
399907.294200003,130559.090100002,24132061,2024/08/27 18:54:02+00,DAY,OTHERS,THEFT/OTHER,3200 - 3299 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,399907.294205867,130559.09010259,8,8C,7,707,Cluster 39,009804 2,009804,Precinct 122,38.8428307649,-77.0010678745,,2024/08/27 16:30:00+00,2024/08/27 17:30:00+00,679449425,
